idd,classid,level,line,eline,priority,kind1,kind2,manalimit,manamin,カード名,content,evolve,bold1,bold2,bold3,bold4,文字カウント,進化文字,f1,f2,マイナスライン,マイナスE,手加えました
795,8,2,2,2,,カードの能力によって破壊されない,か,11,0,破壊の絶傑・リーシェナ,このフォロワーは、カードの能力によって破壊されない。（攻撃によるダメージや、能力によるダメージでは破壊される）,このフォロワーは、カードの能力によって破壊されない。（攻撃によるダメージや、能力によるダメージでは破壊される）,,,,,55,55,,,,,
796,8,2,2,0,,ファンファーレ,アーティファクト・カードがあるならランダムに1枚捨て,11,0,悪魔のエピタフ,ファンファーレ 自分の手札にアーティファクト・カードがあるならランダムに1枚捨て、突進 と必殺 を持つ。,,ファンファーレ,突進,必殺,,52,0,,,,,
797,8,2,2,0,,ファンファーレ,アーティファクト・カードがあるならランダムに1枚捨て,11,0,アメジストの巨兵,ファンファーレ 自分の手札にアーティファクト・カードがあるならランダムに1枚捨て「相手の能力で選択できない」を持つ。,,ファンファーレ,,,,58,0,,,,,
798,8,2,2,0,,ファンファーレ,か,11,0,イカロス,ファンファーレ エンシェントアーティファクト2枚をデッキに加える。,,エンシェントアーティファクト,ファンファーレ,,,33,0,●,,0,,
799,8,2,2,0,,ファンファーレ,か,11,0,魔鉄の獅子,ファンファーレ アナライズアーティファクト2枚をデッキに加える。,,ファンファーレ,アナライズアーティファクト,,,32,0,●,,0,,
800,8,2,3,0,2,ファンファーレ,か,11,0,ハーメルン,ファンファーレ 自分の手札の元のコスト3以下のフォロワー（@user_nameを除く）1枚を選択する。それと同名のフォロワー1枚を手札に加える。,,ファンファーレ,,,@user_name,72,0,,,,,
801,8,2,3,0,,ファンファーレ,か,11,0,破壊の信者,ファンファーレ 自分の他のネメシス・フォロワーか、カウントダウン を持たないネメシス・アミュレットを破壊する。カードを2枚引く。,,ファンファーレ,カウントダウン,,,64,0,,,,,
802,8,2,1,0,,ファンファーレ,か,11,0,歴史を知る者,ファンファーレ プライムアーティファクト1枚をデッキに加える。,,ファンファーレ,プライムアーティファクト,,,31,0,●,,1,,
803,8,2,3,0,,ファンファーレ,か,11,0,機構職人・ジノ,ファンファーレ 自分の手札にアーティファクト・カードがあるならランダムに1枚捨て、自分のリーダーは「次に受けるダメージを-3する」を持つ。,,ファンファーレ,,,,69,0,,,,,
804,8,2,1,0,,ファンファーレ,か,11,0,試作機械兵,ファンファーレ トレースアーティファクト2枚をデッキに加える。,,ファンファーレ,トレースアーティファクト,,,31,0,●,,1,,
805,8,2,3,0,,ファンファーレ,か,11,0,,ファンファーレ 自分のネメシス・フォロワーすべては「カードの能力によって破壊されない」を持つ。（攻撃によるダメージや、能力によるダメージでは破壊される）,,ファンファーレ,,,,76,0,,,,,
806,8,2,1,0,,ファンファーレ,か,11,0,歯車の廻し手・リヒト,ファンファーレ 操り人形1枚を手札に加える。,,ファンファーレ,操り人形,,,22,0,,,,,
807,8,2,2,0,,ファンファーレ,ミスティックアーティファクト,11,0,,ファンファーレ ミスティックアーティファクト2枚をデッキに加える。,,ファンファーレ,ミスティックアーティファクト,,,33,0,●,,0,,
808,8,2,4,0,,ファンファーレ,共鳴,11,0,流体使い,ファンファーレ 防御型ゴーレム、攻撃型ゴーレムの中から、ランダムに1枚をデッキに加える。共鳴 状態なら、ランダムに1枚ではなく、防御型ゴーレム1枚と攻撃型ゴーレム1枚をデッキに加える。,,ファンファーレ,防御型ゴーレム,攻撃型ゴーレム,共鳴,92,0,,,,,
809,8,2,3,3,,ラストワード,か,11,0,フラワードール,ラストワード 自分の手札が4枚以上なら、操り人形1枚を手札に加える。自分の手札が3枚以下なら、操り人形1枚と@user_nameを手札に加える。,ラストワード 自分の手札が4枚以上なら、操り人形1枚を手札に加える。自分の手札が3枚以下なら、操り人形1枚と@user_nameを手札に加える。,ラストワード,操り人形,,@user_name,72,72,,,,,
810,8,2,1,1,,ラストワード,か,11,0,オートマタナイト,ラストワード 操り人形1枚を手札に加える。,ラストワード 操り人形1枚を手札に加える。,ラストワード,操り人形,,,21,21,,,,,
811,8,2,2,2,,自分の他のフォロワーが進化したとき,か,11,0,ドールエンジェル・ミーア,自分のターン中、自分の他のフォロワーが進化したとき、操り人形1枚を手札に加える。,自分のターン中、自分の他のフォロワーが進化したとき、操り人形1枚を手札に加える。,操り人形,,,,40,40,,,,,
812,8,2,2,2,,守護,か,11,0,古代の機械兵,自分の場にアーティファクト・フォロワーが出た時、このフォロワーは守護 を持つ。,自分の場にアーティファクト・フォロワーが出た時、このフォロワーは守護 を持つ。,守護,,,,39,39,,,,,
813,8,2,0,1,,進化時,か,11,0,魔鋼の傀儡,,進化時 操り人形2枚を手札に加える。,進化時,操り人形,,,0,18,,,,,
814,8,2,0,2,,進化時,か,11,0,機動鎧装,,進化時 コスト3以下のアーティファクト・フォロワーをランダムに1枚、自分のデッキから場に出す。,進化時,,,,0,47,,,,,
815,8,2,0,1,,進化時,共鳴,11,0,白黒翼・ネクス,,進化時 共鳴 状態なら、相手のフォロワー1体に3ダメージ。,進化時,共鳴,,,0,29,,,,,
816,8,2,1,1,,操り人形が出るたび,か,11,0,歯車の廻し手・リヒト,自分の場に操り人形が出るたび、自分のリーダーを1回復。,自分の場に操り人形が出るたび、自分のリーダーを1回復。,操り人形,,,,27,27,,,,,
817,8,2,1,0,,突進,共鳴,11,0,マキナサーヴァント,共鳴 状態なら、突進 を持つ。,,共鳴,突進,,,15,0,,,,,
818,8,2,1,1,,能力で選択できない,か,11,0,断罪者・シルヴィア,相手の能力で選択できない。,相手の能力で選択できない。,,,,,13,13,,,,,
819,8,2,1,1,,破壊されない,か,11,0,マーキュリーイージス・シオン,このフォロワーは、カードの能力によって破壊されない。,このフォロワーは、カードの能力によって破壊されない。,,,,,26,26,,,,,
820,8,3,1,1,,2回攻撃,か,11,0,アメジストの巨兵,このフォロワーは、1ターンに2回攻撃できる。,このフォロワーは、1ターンに2回攻撃できる。,,,,,22,22,,,,,
821,8,3,3,3,,アーティファクト・フォロワーが出るたび,か,11,0,神秘の番人・スピネ,自分の場にアーティファクト・フォロワーが出るたび、それは「自分のターン終了時、ランダムな相手のフォロワー1体に1ダメージ」を持つ。,自分の場にアーティファクト・フォロワーが出るたび、それは「自分のターン終了時、ランダムな相手のフォロワー1体に1ダメージ」を持つ。,,,,,65,65,,,,,
822,8,3,1,1,,デッキにカードを加える能力が発動するたび,か,11,0,不定の実験体,自分のデッキにカードを加える能力が発動するたび、+1/+0する。,自分のデッキにカードを加える能力が発動するたび、+1/+0する。,,,,,32,32,●,●,1,1,
823,8,3,2,2,,でない状態から共鳴,か,11,0,マル・ドッキオ,自分のリーダーが共鳴 でない状態から共鳴 状態になるたび、+2/+2する。,自分のリーダーが共鳴 でない状態から共鳴 状態になるたび、+2/+2する。,共鳴,,,,37,37,,,,,
824,8,3,2,2,,でない状態から共鳴,か,11,0,暗雲の巫女・エネス,自分のリーダーが共鳴 でない状態から共鳴 状態になるたび、相手のリーダーと相手のフォロワーすべてに1ダメージ。,自分のリーダーが共鳴 でない状態から共鳴 状態になるたび、相手のリーダーと相手のフォロワーすべてに1ダメージ。,共鳴,,,,55,55,,,,,
825,8,3,4,0,,ファンファーレ,アーティファクト・カードがあるならランダムに1枚捨て,11,0,鋼鉄の壊し屋,ファンファーレ 自分の手札にアーティファクト・カードがあるならランダムに1枚捨て、相手の場にフォロワーがいるならランダムな相手のフォロワー1体に、いないなら相手のリーダーに、2ダメージ。,,ファンファーレ,,,,93,0,,,,,
826,8,3,3,0,,ファンファーレ,か,11,0,破壊の従者,ファンファーレ 自分の他のネメシス・フォロワーか、カウントダウン を持たないネメシス・アミュレットを破壊する。ランダムな相手のフォロワー1体に3ダメージ。,,ファンファーレ,カウントダウン,,,77,0,,,,,
827,8,3,3,0,,ファンファーレ,か,11,0,清爽の銃士・ジェシカ,ファンファーレ 自分の他のネメシス・フォロワー1体を+1/+0する。そのフォロワーは「相手は、能力でこのフォロワーを選択できるとき、このフォロワーしか選択できない」を持つ。,,ファンファーレ,,,,86,0,,,,,
828,8,3,2,0,,ファンファーレ,か,11,0,天翔のイカロス,ファンファーレ コスト1以下のアーティファクトでないカードをランダムに1枚、自分のデッキから手札に加える。,,ファンファーレ,,,,53,0,,,,,
829,8,3,2,0,,ファンファーレ,か,11,0,ハクラビ,ファンファーレ コスト3以上のアーティファクト・カードをランダムに1枚、自分のデッキから手札に加える。,,ファンファーレ,,,,51,0,,,,,
830,8,3,4,0,,ファンファーレ,か,11,0,破壊の狂信者,ファンファーレ 自分の場に他のネメシス・フォロワーかカウントダウンを持たないネメシス・アミュレットがあるなら、その中から1枚を破壊して、アナライズ・アーティファクト1体を場に出す。,,ファンファーレ,カウントダウン,アナライズ・アーティファクト,,90,0,●,,0,,
831,8,3,2,0,,ファンファーレ,か,11,0,鉄鋼の拳闘士,ファンファーレ レディアントアーティファクト2枚をデッキに加える。,,ファンファーレ,レディアントアーティファクト,,,33,0,●,,0,,
832,8,3,1,0,,ファンファーレ,共鳴,11,0,キャプテン・メテオ,ファンファーレ 共鳴 状態なら、+1/+0して、守護 を持つ。,,ファンファーレ,共鳴,守護,,31,0,●,,1,,
833,8,3,1,1,,交戦時,か,11,0,冷酷な人形遣い,交戦時 操り人形1枚を手札に加える。,交戦時 操り人形1枚を手札に加える。,交戦時,操り人形,,,18,18,,,,,
834,8,3,2,2,,攻撃時,か,11,0,清新なる銃設計士・ククル,攻撃時 フォロワーへ攻撃したなら（ダメージを与え合う前に）、そのフォロワーに2ダメージ。,攻撃時 フォロワーへ攻撃したなら（ダメージを与え合う前に）、そのフォロワーに2ダメージ。,攻撃時,,,,44,44,,,,,
835,8,3,1,1,,攻撃時,か,11,0,魔導電磁サイ,攻撃時 @user_name3枚をデッキに加える。,攻撃時 @user_name3枚をデッキに加える。,攻撃時,,,@user_name,25,25,,,,,
836,8,3,0,3,,進化時,か,11,0,無尽の人形遣い,,進化時 操り人形30枚をデッキに加える。このバトル中、自分のリーダーは「自分のターン終了時、カードを1枚引く」を持つ。リーダーはこの能力を重複して持たない。,進化時,操り人形,,,0,78,,,,,
